---------------------------------------------------------------------------------------------------------
time , latd , long , t_utc , time , altd , eps , epx , epv , ept , speed , climb , track , mode , satlt
date
1557451795.25, 42.295168333, -71.302583333, 2019-05-10T01:29:54.000Z, 1557451794.0, 82.2, 73.13, 13.508, 19.55, 0.005, 0.237, 0.0, 245.95, 3, 10
1557451800.26, 42.295168333, -71.302593333, 2019-05-10T01:29:59.000Z, 2019-05-10T01:29:59.000Z, 82.3, 73.13, 13.508, 19.55, 0.005, 0.231, 0.0, 205.16, 3, 10
1557451805.26, 42.295165, -71.30259, 2019-05-10T01:30:04.000Z, 1557451804.0, 82.2, 73.13, 13.508, 19.55, 0.005, 0.201, 0.0, 239.23, 3, 10
1557451810.27, 42.295158333, -71.302586667, 2019-05-10T01:30:09.000Z, 2019-05-10T01:30:09.000Z, 82.1, 73.13, 13.508, 19.55, 0.005, 0.262, 0.0, 95.59, 3, 10
1557451815.27, 42.295155, -71.30258, 2019-05-10T01:30:14.000Z, 1557451814.0, 82.0, 73.13, 13.508, 19.55, 0.005, 0.309, 0.0, 92.83, 3, 10
1557451820.28, 42.295158333, -71.302541667, 2019-05-10T01:30:19.000Z, 2019-05-10T01:30:19.000Z, 81.9, 73.13, 13.508, 19.55, 0.005, 0.103, 0.0, 141.88, 3, 10
1557451825.28, 42.295171667, -71.302535, 2019-05-10T01:30:24.000Z, 1557451824.0, 81.5, 73.13, 13.508, 19.55, 0.005, 0.026, -0.1, 82.16, 3, 10
1557451830.29, 42.295173333, -71.302518333, 2019-05-10T01:30:29.000Z, 2019-05-10T01:30:29.000Z, 81.6, 73.13, 13.508, 19.55, 0.005, 0.175, 0.1, 137.88, 3, 10
1557451835.29, 42.29518, -71.302525, 2019-05-10T01:30:34.000Z, 1557451834.0, 81.5, 73.13, 13.508, 19.55, 0.005, 0.473, 0.0, 352.7, 3, 10
1557451840.3, 42.295186667, -71.302513333, 2019-05-10T01:30:39.000Z, 2019-05-10T01:30:39.000Z, 80.8, 73.13, 13.508, 19.55, 0.005, 0.026, -0.2, 323.4, 3, 10
1557451845.3, 42.295186667, -71.302518333, 2019-05-10T01:30:44.000Z, 1557451844.0, 80.7, 73.13, 13.508, 19.55, 0.005, 0.175, -0.1, 11.03, 3, 10
1557451850.31, 42.295191667, -71.302496667, 2019-05-10T01:30:49.000Z, 2019-05-10T01:30:49.000Z, 80.6, 73.13, 13.508, 19.55, 0.005, 0.144, 0.0, 144.99, 3, 10
1557451855.32, 42.295198333, -71.302498333, 2019-05-10T01:30:54.000Z, 1557451854.0, 80.4, 73.13, 13.508, 19.55, 0.005, 0.422, -0.1, 333.14, 3, 10
1557451860.32, 42.295228333, -71.302481667, 2019-05-10T01:30:59.000Z, 2019-05-10T01:30:59.000Z, 80.1, 73.13, 13.508, 19.55, 0.005, 0.195, 0.0, 358.04, 3, 10
1557451865.33, 42.295243333, -71.302493333, 2019-05-10T01:31:04.000Z, 1557451864.0, 79.5, 73.13, 13.508, 37.03, 0.005, 0.592, -0.2, 247.75, 3, 10
1557451870.33, 42.295261667, -71.302531667, 2019-05-10T01:31:09.000Z, 2019-05-10T01:31:09.000Z, 78.3, 73.13, 13.508, 19.55, 0.005, 0.18, -0.3, 22.04, 3, 10
1557451875.34, 42.295268333, -71.30257, 2019-05-10T01:31:14.000Z, 1557451874.0, 77.9, 73.13, 13.508, 19.55, 0.005, 0.093, -0.1, 259.38, 3, 10
1557451880.34, 42.295266667, -71.302568333, 2019-05-10T01:31:19.000Z, 2019-05-10T01:31:19.000Z, 77.9, 73.13, 13.508, 19.55, 0.005, 0.195, 0.0, 233.22, 3, 10
1557451885.35, 42.295276667, -71.302616667, 2019-05-10T01:31:24.000Z, 1557451884.0, 76.8, 73.13, 13.508, 19.55, 0.005, 0.242, -0.3, 334.52, 3, 10
1557451890.36, 42.295295, -71.302646667, 2019-05-10T01:31:29.000Z, 2019-05-10T01:31:29.000Z, 75.8, 73.13, 13.508, 36.8, 0.005, 0.123, -0.2, 307.75, 3, 10
1557451895.36, 42.295293333, -71.302638333, 2019-05-10T01:31:35.000Z, 2019-05-10T01:31:35.000Z, 76.0, 73.13, 13.508, 19.32, 0.005, 0.715, 0.2, 4.15, 3, 10
1557451900.37, 42.295331667, -71.30264, 2019-05-10T01:31:40.000Z, 1557451900.0, 76.2, 73.13, 13.508, 19.32, 0.005, 0.201, 0.0, 136.94, 3, 10
1557451905.37, 42.295338333, -71.302638333, 2019-05-10T01:31:45.000Z, 2019-05-10T01:31:45.000Z, 76.2, 73.13, 13.508, 19.32, 0.005, 0.087, 0.0, 286.11, 3, 10
1557451910.38, 42.295331667, -71.302641667, 2019-05-10T01:31:49.000Z, 2019-05-10T01:31:49.000Z, 76.2, 73.13, 13.508, 19.32, 0.005, 0.098, 0.0, 131.92, 3, 10
1557451915.38, 42.295335, -71.302635, 2019-05-10T01:31:54.000Z, 1557451914.0, 76.0, 73.13, 13.508, 19.32, 0.005, 0.314, 0.0, 71.78, 3, 10
1557451920.39, 42.29536, -71.302633333, 2019-05-10T01:31:59.000Z, 2019-05-10T01:31:59.000Z, 76.1, 73.13, 13.508, 35.19, 0.005, 0.309, 0.1, 24.41, 3, 10
1557451925.4, 42.295366667, -71.302638333, 2019-05-10T01:32:04.000Z, 1557451924.0, 76.3, 73.13, 13.508, 19.32, 0.005, 0.206, 0.0, 25.27, 3, 10
1557451930.4, 42.295353333, -71.302631667, 2019-05-10T01:32:09.000Z, 2019-05-10T01:32:09.000Z, 76.2, 73.13, 13.508, 19.32, 0.005, 0.18, -0.1, 131.46, 3, 10
1557451935.41, 42.295346667, -71.302628333, 2019-05-10T01:32:14.000Z, 1557451934.0, 76.1, 73.13, 13.508, 19.32, 0.005, 0.252, 0.0, 37.83, 3, 10
1557451940.41, 42.295341667, -71.302616667, 2019-05-10T01:32:19.000Z, 2019-05-10T01:32:19.000Z, 76.3, 73.13, 13.508, 34.96, 0.005, 0.509, 0.0, 6.31, 3, 10
1557451945.42, 42.295338333, -71.3026, 2019-05-10T01:32:24.000Z, 1557451944.0, 76.2, 73.13, 13.508, 19.32, 0.005, 0.278, 0.0, 65.86, 3, 10
1557451950.42, 42.29534, -71.302603333, 2019-05-10T01:32:29.000Z, 2019-05-10T01:32:29.000Z, 76.2, 73.13, 13.508, 34.96, 0.005, 0.17, 0.0, 193.89, 3, 10
1557451955.43, 42.29531, -71.302625, 2019-05-10T01:32:34.000Z, 1557451954.0, 76.3, 73.13, 13.508, 19.32, 0.005, 0.159, 0.1, 302.56, 3, 10
1557451960.43, 42.295306667, -71.30262, 2019-05-10T01:32:39.000Z, 2019-05-10T01:32:39.000Z, 76.4, 73.13, 13.508, 19.09, 0.005, 0.262, 0.1, 65.29, 3, 10
1557451965.44, 42.295288333, -71.30264, 2019-05-10T01:32:44.000Z, 1557451964.0, 76.9, 73.13, 13.508, 19.09, 0.005, 0.134, 0.1, 188.62, 3, 10
1557451970.45, 42.295288333, -71.302653333, 2019-05-10T01:32:49.000Z, 2019-05-10T01:32:49.000Z, 77.1, 73.13, 13.508, 19.09, 0.005, 0.051, 0.0, 108.11, 3, 10
1557451975.45, 42.2953, -71.302656667, 2019-05-10T01:32:54.000Z, 1557451974.0, 77.3, 73.13, 13.508, 34.96, 0.005, 0.149, 0.0, 197.42, 3, 10
1557451980.46, 42.2953, -71.302658333, 2019-05-10T01:32:59.000Z, 2019-05-10T01:32:59.000Z, 77.3, 73.13, 13.508, 19.09, 0.005, 0.036, 0.0, 339.22, 3, 10
1557451985.46, 42.295295, -71.302653333, 2019-05-10T01:33:04.000Z, 1557451984.0, 77.2, 73.13, 13.508, 19.09, 0.005, 0.18, -0.1, 155.72, 3, 10
1557451990.47, 42.295283333, -71.302643333, 2019-05-10T01:33:09.000Z, 2019-05-10T01:33:09.000Z, 77.1, 73.13, 13.508, 19.09, 0.005, 0.442, 0.0, 146.45, 3, 10
1557451995.48, 42.295291667, -71.302641667, 2019-05-10T01:33:14.000Z, 1557451994.0, 76.9, 73.13, 13.508, 19.09, 0.005, 0.365, 0.0, 18.46, 3, 10
1557452000.48, 42.295318333, -71.302655, 2019-05-10T01:33:19.000Z, 2019-05-10T01:33:19.000Z, 76.6, 73.13, 13.508, 19.09, 0.005, 0.18, -0.1, 358.91, 3, 10
1557452005.49, 42.29533, -71.302653333, 2019-05-10T01:33:24.000Z, 1557452004.0, 76.6, 73.13, 13.508, 19.09, 0.005, 0.098, 0.0, 161.19, 3, 10
1557452010.49, 42.29533, -71.302655, 2019-05-10T01:33:29.000Z, 2019-05-10T01:33:29.000Z, 76.6, 73.13, 13.508, 19.09, 0.005, 0.139, 0.0, 225.53, 3, 10
1557452015.5, 42.295325, -71.302653333, 2019-05-10T01:33:34.000Z, 1557452014.0, 76.6, 73.13, 13.508, 19.09, 0.005, 0.247, 0.0, 53.82, 3, 10
1557452020.5, 42.295325, -71.302653333, 2019-05-10T01:33:39.000Z, 2019-05-10T01:33:39.000Z, 76.5, 73.13, 13.508, 19.09, 0.005, 0.062, 0.0, 203.64, 3, 10
1557452025.51, 42.295316667, -71.302653333, 2019-05-10T01:33:44.000Z, 1557452024.0, 76.5, 73.13, 13.508, 19.09, 0.005, 0.103, 0.1, 111.11, 3, 10
1557452030.52, 42.295305, -71.302656667, 2019-05-10T01:33:49.000Z, 2019-05-10T01:33:49.000Z, 76.4, 73.13, 13.508, 19.09, 0.005, 0.093, 0.0, 66.55, 3, 10
1557452035.52, 42.295305, -71.30265, 2019-05-10T01:33:54.000Z, 1557452034.0, 76.4, 73.13, 13.508, 34.5, 0.005, 0.18, 0.0, 125.17, 3, 10
1557452040.53, 42.295315, -71.302643333, 2019-05-10T01:33:59.000Z, 2019-05-10T01:33:59.000Z, 76.5, 73.13, 13.508, 34.5, 0.005, 0.103, 0.1, 104.87, 3, 10
1557452045.53, 42.29531, -71.302635, 2019-05-10T01:34:04.000Z, 1557452044.0, 76.6, 73.13, 13.508, 19.09, 0.005, 0.206, 0.0, 312.95, 3, 10
1557452050.54, 42.295333333, -71.302618333, 2019-05-10T01:34:10.000Z, 1557452050.0, 76.6, 73.13, 13.508, 34.5, 0.005, 0.041, 0.0, 246.62, 3, 10
1557452055.55, 42.295326667, -71.302625, 2019-05-10T01:34:14.000Z, 1557452054.0, 76.8, 73.13, 13.508, 19.09, 0.005, 0.309, 0.2, 259.55, 3, 10
1557452060.55, 42.295325, -71.302626667, 2019-05-10T01:34:20.000Z, 1557452060.0, 77.0, 73.13, 13.508, 19.09, 0.005, 0.355, 0.0, 20.26, 3, 10
1557452065.56, 42.29533, -71.302631667, 2019-05-10T01:34:25.000Z, 2019-05-10T01:34:25.000Z, 77.4, 73.13, 13.508, 19.09, 0.005, 0.216, 0.1, 20.03, 3, 10
1557452070.56, 42.295333333, -71.302628333, 2019-05-10T01:34:29.000Z, 2019-05-10T01:34:29.000Z, 77.2, 73.13, 13.508, 19.09, 0.005, 0.247, 0.0, 9.7, 3, 11
1557452075.57, 42.29534, -71.302628333, 2019-05-10T01:34:34.000Z, 1557452074.0, 77.2, 73.13, 13.508, 19.09, 0.005, 0.103, 0.0, 67.29, 3, 11
1557452080.57, 42.295351667, -71.302641667, 2019-05-10T01:34:40.000Z, 1557452080.0, 76.9, 73.13, 13.508, 19.09, 0.005, 0.134, 0.0, 304.19, 3, 11
1557452085.58, 42.29535, -71.30264, 2019-05-10T01:34:44.000Z, 1557452084.0, 77.1, 73.13, 13.508, 19.09, 0.005, 0.072, 0.1, 175.14, 3, 11
1557452090.58, 42.295353333, -71.302636667, 2019-05-10T01:34:49.000Z, 2019-05-10T01:34:49.000Z, 77.2, 73.13, 13.508, 19.09, 0.005, 0.201, 0.1, 47.19, 3, 11
1557452095.59, 42.295361667, -71.302638333, 2019-05-10T01:34:55.000Z, 2019-05-10T01:34:55.000Z, 77.2, 73.13, 13.508, 19.09, 0.005, 0.154, 0.0, 157.06, 3, 11
1557452100.6, 42.29536, -71.302635, 2019-05-10T01:35:00.000Z, 1557452100.0, 77.2, 73.13, 13.508, 19.09, 0.005, 0.072, 0.0, 325.45, 3, 11
1557452105.6, 42.295361667, -71.302628333, 2019-05-10T01:35:05.000Z, 2019-05-10T01:35:05.000Z, 77.1, 73.13, 13.508, 19.09, 0.005, 0.134, 0.0, 351.45, 3, 11
1557452110.61, 42.295348333, -71.302623333, 2019-05-10T01:35:10.000Z, 1557452110.0, 77.0, 73.13, 13.508, 19.09, 0.005, 0.293, 0.0, 125.26, 3, 11
1557452115.61, 42.295348333, -71.302616667, 2019-05-10T01:35:15.000Z, 2019-05-10T01:35:15.000Z, 77.0, 73.13, 13.508, 19.09, 0.005, 0.185, 0.0, 259.16, 3, 11
1557452120.62, 42.295343333, -71.302618333, 2019-05-10T01:35:19.000Z, 2019-05-10T01:35:19.000Z, 76.8, 73.13, 13.508, 19.09, 0.005, 0.401, -0.1, 129.78, 3, 11
1557452125.63, 42.295348333, -71.302641667, 2019-05-10T01:35:25.000Z, 2019-05-10T01:35:25.000Z, 76.3, 73.13, 13.508, 19.09, 0.005, 0.149, 0.0, 108.7, 3, 11
1557452130.63, 42.295335, -71.302651667, 2019-05-10T01:35:30.000Z, 1557452130.0, 75.7, 73.13, 13.508, 19.09, 0.005, 0.123, 0.0, 246.82, 3, 11
1557452135.64, 42.29534, -71.302656667, 2019-05-10T01:35:35.000Z, 2019-05-10T01:35:35.000Z, 75.7, 73.13, 13.508, 19.09, 0.005, 0.175, 0.0, 217.14, 3, 11
1557452140.64, 42.29534, -71.302665, 2019-05-10T01:35:40.000Z, 1557452140.0, 75.3, 73.13, 13.508, 19.09, 0.005, 0.113, -0.2, 176.58, 3, 11
1557452145.65, 42.295345, -71.302671667, 2019-05-10T01:35:45.000Z, 2019-05-10T01:35:45.000Z, 75.2, 73.13, 13.508, 19.09, 0.005, 0.319, 0.0, 33.15, 3, 11
1557452150.66, 42.295355, -71.302676667, 2019-05-10T01:35:50.000Z, 1557452150.0, 74.9, 73.13, 13.508, 19.09, 0.005, 0.113, 0.0, 77.92, 3, 11
1557452155.66, 42.295345, -71.302663333, 2019-05-10T01:35:55.000Z, 2019-05-10T01:35:55.000Z, 74.4, 73.13, 13.508, 19.09, 0.005, 0.304, -0.1, 155.66, 3, 11
1557452160.67, 42.295335, -71.302656667, 2019-05-10T01:36:00.000Z, 1557452160.0, 73.6, 73.13, 13.508, 19.09, 0.005, 0.304, -0.2, 128.51, 3, 11
1557452165.67, 42.295348333, -71.302655, 2019-05-10T01:36:05.000Z, 2019-05-10T01:36:05.000Z, 73.1, 73.13, 13.508, 19.09, 0.005, 0.278, 0.0, 311.03, 3, 11
1557452170.68, 42.295363333, -71.302656667, 2019-05-10T01:36:10.000Z, 1557452170.0, 72.4, 73.13, 13.508, 19.09, 0.005, 0.309, -0.1, 10.34, 3, 11
1557452175.68, 42.295366667, -71.302651667, 2019-05-10T01:36:15.000Z, 2019-05-10T01:36:15.000Z, 71.5, 73.13, 13.508, 19.09, 0.005, 0.195, -0.2, 113.11, 3, 11
1557452180.69, 42.295365, -71.302636667, 2019-05-10T01:36:20.000Z, 1557452180.0, 70.7, 73.13, 13.508, 19.09, 0.005, 0.134, -0.2, 59.6, 3, 11
1557452185.7, 42.295363333, -71.302635, 2019-05-10T01:36:25.000Z, 2019-05-10T01:36:25.000Z, 70.2, 73.13, 13.508, 19.09, 0.005, 0.211, -0.1, 315.11, 3, 11
1557452190.7, 42.295365, -71.30263, 2019-05-10T01:36:30.000Z, 1557452190.0, 70.1, 73.13, 13.508, 19.09, 0.005, 0.19, -0.1, 117.86, 3, 11
1557452195.71, 42.295368333, -71.302625, 2019-05-10T01:36:35.000Z, 2019-05-10T01:36:35.000Z, 69.8, 73.13, 13.508, 19.09, 0.005, 0.159, 0.0, 89.81, 3, 11
1557452200.71, 42.295368333, -71.302621667, 2019-05-10T01:36:40.000Z, 1557452200.0, 69.8, 73.13, 13.508, 19.09, 0.005, 0.067, 0.0, 329.01, 3, 11
1557452205.72, 42.295363333, -71.302603333, 2019-05-10T01:36:45.000Z, 2019-05-10T01:36:45.000Z, 70.0, 73.13, 13.508, 19.09, 0.005, 0.396, 0.0, 110.31, 3, 11
1557452210.72, 42.295358333, -71.302596667, 2019-05-10T01:36:50.000Z, 1557452210.0, 70.3, 73.13, 13.508, 19.09, 0.005, 0.129, 0.0, 228.56, 3, 11
1557452215.73, 42.295355, -71.302593333, 2019-05-10T01:36:55.000Z, 2019-05-10T01:36:55.000Z, 70.3, 73.13, 13.508, 19.09, 0.005, 0.139, -0.1, 159.92, 3, 11
1557452220.73, 42.295348333, -71.302593333, 2019-05-10T01:37:00.000Z, 1557452220.0, 70.4, 73.13, 13.508, 19.09, 0.005, 0.108, 0.0, 96.94, 3, 11
1557452225.74, 42.295336667, -71.302586667, 2019-05-10T01:37:05.000Z, 2019-05-10T01:37:05.000Z, 70.3, 73.13, 13.508, 19.09, 0.005, 0.17, 0.0, 188.63, 3, 11
1557452230.74, 42.295333333, -71.302586667, 2019-05-10T01:37:10.000Z, 1557452230.0, 70.3, 73.13, 13.508, 19.09, 0.005, 0.051, 0.0, 119.7, 3, 11
1557452235.75, 42.295331667, -71.302585, 2019-05-10T01:37:15.000Z, 2019-05-10T01:37:15.000Z, 70.3, 73.13, 13.508, 18.86, 0.005, 0.422, 0.0, 187.01, 3, 11
1557452240.76, 42.295325, -71.302585, 2019-05-10T01:37:20.000Z, 1557452240.0, 70.3, 73.13, 13.508, 18.86, 0.005, 0.041, 0.0, 336.36, 3, 11
1557452245.76, 42.295326667, -71.302581667, 2019-05-10T01:37:25.000Z, 2019-05-10T01:37:25.000Z, 70.3, 73.13, 13.508, 18.86, 0.005, 0.185, 0.0, 130.79, 3, 11
1557452250.77, 42.295328333, -71.30258, 2019-05-10T01:37:30.000Z, 1557452250.0, 70.3, 73.13, 13.508, 18.86, 0.005, 0.093, 0.0, 277.5, 3, 11
1557452255.77, 42.295325, -71.302583333, 2019-05-10T01:37:35.000Z, 2019-05-10T01:37:35.000Z, 70.3, 73.13, 13.508, 18.86, 0.005, 0.149, 0.0, 174.84, 3, 11
1557452260.78, 42.295326667, -71.302581667, 2019-05-10T01:37:40.000Z, 1557452260.0, 70.3, 73.13, 13.508, 33.35, 0.005, 0.231, 0.0, 12.32, 3, 11
1557452265.78, 42.295331667, -71.30258, 2019-05-10T01:37:45.000Z, 2019-05-10T01:37:45.000Z, 70.2, 73.13, 13.508, 18.86, 0.005, 0.268, 0.0, 329.8, 3, 11
1557452270.79, 42.295341667, -71.302581667, 2019-05-10T01:37:50.000Z, 1557452270.0, 70.1, 73.13, 13.508, 18.86, 0.005, 0.18, 0.0, 188.34, 3, 11
1557452275.79, 42.29534, -71.302578333, 2019-05-10T01:37:55.000Z, 2019-05-10T01:37:55.000Z, 70.1, 73.13, 13.508, 18.86, 0.005, 0.242, 0.0, 355.0, 3, 11
1557452280.8, 42.29536, -71.30259, 2019-05-10T01:38:00.000Z, 1557452280.0, 69.7, 73.13, 13.508, 18.86, 0.005, 0.396, -0.1, 330.84, 3, 11
1557452285.81, 42.295378333, -71.302601667, 2019-05-10T01:38:05.000Z, 2019-05-10T01:38:05.000Z, 69.2, 73.13, 13.508, 18.86, 0.005, 0.123, -0.1, 32.28, 3, 11
1557452290.81, 42.295383333, -71.302601667, 2019-05-10T01:38:10.000Z, 1557452290.0, 69.1, 73.13, 13.508, 18.86, 0.005, 0.355, 0.0, 297.84, 3, 11
1557452295.82, 42.295391667, -71.30261, 2019-05-10T01:38:15.000Z, 2019-05-10T01:38:15.000Z, 68.7, 73.13, 13.508, 33.35, 0.005, 0.077, 0.0, 328.14, 3, 11
1557452300.82, 42.295391667, -71.30261, 2019-05-10T01:38:20.000Z, 1557452300.0, 68.7, 73.13, 13.508, 18.86, 0.005, 0.242, 0.0, 151.37, 3, 11
1557452305.83, 42.29539, -71.302603333, 2019-05-10T01:38:25.000Z, 2019-05-10T01:38:25.000Z, 68.6, 73.13, 13.508, 18.86, 0.005, 0.226, 0.0, 155.13, 3, 11
1557452310.83, 42.295391667, -71.302605, 2019-05-10T01:38:30.000Z, 1557452310.0, 68.5, 73.13, 13.508, 33.12, 0.005, 0.221, -0.1, 32.99, 3, 11
1557452315.84, 42.295395, -71.302603333, 2019-05-10T01:38:35.000Z, 2019-05-10T01:38:35.000Z, 68.5, 73.13, 13.508, 18.86, 0.005, 0.154, 0.0, 98.55, 3, 11
1557452320.85, 42.295391667, -71.302606667, 2019-05-10T01:38:40.000Z, 1557452320.0, 68.4, 73.13, 13.508, 33.12, 0.005, 0.134, 0.0, 315.49, 3, 11
1557452325.85, 42.295385, -71.302611667, 2019-05-10T01:38:45.000Z, 2019-05-10T01:38:45.000Z, 68.4, 73.13, 13.508, 18.86, 0.005, 0.154, 0.0, 225.36, 3, 11
1557452330.86, 42.295378333, -71.30262, 2019-05-10T01:38:50.000Z, 1557452330.0, 68.3, 73.13, 13.508, 18.86, 0.005, 0.134, 0.0, 209.74, 3, 11
1557452335.86, 42.295375, -71.302621667, 2019-05-10T01:38:55.000Z, 2019-05-10T01:38:55.000Z, 68.3, 73.13, 13.508, 18.86, 0.005, 0.098, 0.0, 244.62, 3, 11
1557452340.87, 42.295371667, -71.302623333, 2019-05-10T01:39:00.000Z, 1557452340.0, 68.3, 73.13, 13.508, 18.86, 0.005, 0.021, 0.0, 18.02, 3, 11
1557452345.88, 42.29537, -71.302623333, 2019-05-10T01:39:05.000Z, 2019-05-10T01:39:05.000Z, 68.3, 73.13, 13.508, 19.09, 0.005, 0.01, 0.0, 101.8, 3, 11
1557452350.88, 42.295371667, -71.302623333, 2019-05-10T01:39:10.000Z, 1557452350.0, 68.3, 73.13, 13.508, 34.27, 0.005, 0.057, 0.0, 238.29, 3, 11
1557452355.89, 42.29537, -71.302623333, 2019-05-10T01:39:15.000Z, 2019-05-10T01:39:15.000Z, 68.3, 73.13, 13.508, 18.86, 0.005, 0.098, 0.0, 160.15, 3, 11
1557452360.89, 42.295366667, -71.30262, 2019-05-10T01:39:20.000Z, 1557452360.0, 68.3, 73.13, 13.508, 19.09, 0.005, 0.087, 0.0, 114.36, 3, 11
1557452365.9, 42.295363333, -71.30262, 2019-05-10T01:39:25.000Z, 2019-05-10T01:39:25.000Z, 68.3, 73.13, 13.508, 19.09, 0.005, 0.051, 0.0, 154.09, 3, 11
1557452370.9, 42.29536, -71.302616667, 2019-05-10T01:39:30.000Z, 1557452370.0, 68.2, 73.13, 13.508, 18.86, 0.005, 0.206, -0.1, 131.97, 3, 11
1557452375.91, 42.295353333, -71.302613333, 2019-05-10T01:39:35.000Z, 2019-05-10T01:39:35.000Z, 68.2, 73.13, 13.508, 18.86, 0.005, 0.134, 0.0, 177.52, 3, 11
1557452380.91, 42.295348333, -71.302611667, 2019-05-10T01:39:40.000Z, 1557452380.0, 68.2, 73.13, 13.508, 18.86, 0.005, 0.103, 0.0, 135.38, 3, 11
1557452385.92, 42.295346667, -71.302606667, 2019-05-10T01:39:45.000Z, 2019-05-10T01:39:45.000Z, 68.1, 73.13, 13.508, 18.86, 0.005, 0.139, 0.0, 117.54, 3, 11
1557452390.92, 42.295345, -71.302601667, 2019-05-10T01:39:50.000Z, 1557452390.0, 68.2, 73.13, 13.508, 19.09, 0.005, 0.062, 0.0, 149.74, 3, 11
1557452395.93, 42.295341667, -71.302606667, 2019-05-10T01:39:55.000Z, 2019-05-10T01:39:55.000Z, 68.2, 73.13, 13.508, 19.09, 0.005, 0.118, 0.0, 242.02, 3, 11
1557452400.93, 42.295338333, -71.30261, 2019-05-10T01:40:00.000Z, 1557452400.0, 68.1, 73.13, 13.508, 18.86, 0.005, 0.098, 0.0, 165.38, 3, 11
1557452405.94, 42.295333333, -71.302606667, 2019-05-10T01:40:05.000Z, 2019-05-10T01:40:05.000Z, 68.1, 73.13, 13.508, 18.86, 0.005, 0.129, 0.0, 134.2, 3, 11
1557452410.94, 42.295328333, -71.302596667, 2019-05-10T01:40:10.000Z, 1557452410.0, 68.1, 73.13, 13.508, 19.09, 0.005, 0.252, 0.0, 133.4, 3, 11
1557452415.95, 42.29532, -71.302588333, 2019-05-10T01:40:15.000Z, 2019-05-10T01:40:15.000Z, 68.1, 73.13, 13.508, 19.09, 0.005, 0.165, 0.0, 141.07, 3, 11
1557452420.95, 42.295315, -71.302583333, 2019-05-10T01:40:20.000Z, 1557452420.0, 68.2, 73.13, 13.508, 19.09, 0.005, 0.057, 0.0, 112.49, 3, 11
1557452425.96, 42.295313333, -71.302585, 2019-05-10T01:40:25.000Z, 2019-05-10T01:40:25.000Z, 68.2, 73.13, 13.508, 18.86, 0.005, 0.098, 0.0, 82.23, 3, 11
1557452430.97, 42.29531, -71.302578333, 2019-05-10T01:40:30.000Z, 1557452430.0, 68.1, 73.13, 13.508, 18.86, 0.005, 0.206, 0.0, 141.01, 3, 12
1557452435.97, 42.295278333, -71.302558333, 2019-05-10T01:40:35.000Z, 2019-05-10T01:40:35.000Z, 68.0, 73.13, 13.508, 18.86, 0.005, 0.273, -0.1, 141.76, 3, 12
1557452440.98, 42.29527, -71.302551667, 2019-05-10T01:40:40.000Z, 1557452440.0, 67.9, 73.13, 13.508, 18.86, 0.005, 0.206, 0.0, 156.42, 3, 12
1557452445.98, 42.295261667, -71.302546667, 2019-05-10T01:40:45.000Z, 2019-05-10T01:40:45.000Z, 67.9, 73.13, 13.508, 18.86, 0.005, 0.093, 0.0, 163.45, 3, 12
1557452450.99, 42.29526, -71.302548333, 2019-05-10T01:40:50.000Z, 1557452450.0, 67.9, 73.13, 13.508, 18.86, 0.005, 0.067, 0.0, 109.05, 3, 12
1557452455.99, 42.295255, -71.302541667, 2019-05-10T01:40:55.000Z, 2019-05-10T01:40:55.000Z, 67.9, 73.13, 13.508, 18.86, 0.005, 0.19, 0.0, 159.02, 3, 12
1557452461.0, 42.295246667, -71.302533333, 2019-05-10T01:41:00.000Z, 1557452460.0, 67.9, 73.13, 13.508, 18.86, 0.005, 0.175, 0.0, 68.04, 3, 12
1557452466.01, 42.295228333, -71.302531667, 2019-05-10T01:41:05.000Z, 2019-05-10T01:41:05.000Z, 67.8, 73.13, 13.508, 18.86, 0.005, 0.401, 0.0, 228.18, 3, 12
1557452471.01, 42.295203333, -71.302511667, 2019-05-10T01:41:10.000Z, 1557452470.0, 67.7, 73.13, 13.508, 18.86, 0.005, 0.134, 0.0, 174.15, 3, 12
1557452476.02, 42.295201667, -71.302516667, 2019-05-10T01:41:15.000Z, 2019-05-10T01:41:15.000Z, 67.7, 73.13, 13.508, 18.86, 0.005, 0.216, 0.0, 308.92, 3, 12
1557452481.02, 42.295203333, -71.302518333, 2019-05-10T01:41:20.000Z, 1557452480.0, 67.5, 73.13, 13.508, 18.86, 0.005, 0.319, -0.2, 119.31, 3, 12
1557452486.03, 42.295145, -71.302466667, 2019-05-10T01:41:25.000Z, 2019-05-10T01:41:25.000Z, 67.2, 73.13, 13.508, 18.86, 0.005, 0.026, 0.0, 315.37, 3, 12
1557452491.03, 42.295143333, -71.302461667, 2019-05-10T01:41:30.000Z, 1557452490.0, 67.1, 73.13, 13.508, 18.86, 0.005, 0.34, 0.0, 267.05, 3, 12
1557452496.04, 42.295153333, -71.302471667, 2019-05-10T01:41:35.000Z, 2019-05-10T01:41:35.000Z, 66.8, 73.13, 13.508, 18.86, 0.005, 0.072, 0.0, 86.52, 3, 12
1557452501.04, 42.295156667, -71.302476667, 2019-05-10T01:41:40.000Z, 1557452500.0, 66.8, 73.13, 13.508, 18.86, 0.005, 0.185, 0.0, 303.35, 3, 12
1557452506.05, 42.295163333, -71.302476667, 2019-05-10T01:41:45.000Z, 2019-05-10T01:41:45.000Z, 66.8, 73.13, 13.508, 18.63, 0.005, 0.283, 0.0, 329.29, 3, 12
