269588, -57.75
269588, -57.75
269591, -58.00
269591, -58.00
269593, -57.00
269594, -57.00
269596, -56.25
269597, -56.25
269599, -59.50
269600, -59.50
269602, -59.25
269603, -59.25
269605, -58.25
269606, -58.25
269608, -56.00
269609, -56.00
269611, -56.25
269611, -56.25
269614, -55.50
269614, -55.50
269617, -132.00
269617, -132.00
269619, -133.25
269620, -133.25
269622, -55.75
269623, -55.75
269625, -56.00
269626, -56.00
269628, -56.00
269629, -56.00
269631, -56.00
269632, -56.00
269634, -56.25
269634, -56.25
269637, -56.25
269637, -56.25
269640, -56.50
269640, -56.50
269642, -55.25
269643, -55.25
269645, -55.00
269646, -55.00
269648, -56.25
269649, -56.25
269651, -55.25
269652, -55.25
269654, -54.50
269655, -54.50
269657, -54.75
269657, -54.75
269660, -54.50
269660, -54.50
269663, -57.00
269663, -57.00
